id,date,time,continent_code,country_name,country_code,state/province,population,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities,source_name,source_link,,,
5083,07-12-2013,Afternoon,,United States,US,Nevada,24085,Summerlin South,30.37462,,36.2629,-115.6158,"(36.262900000000002, -115.61579999999999)",Landslide,Debris flow,Medium,Rain,,,0,www.lasvegassun.com,http://www.lasvegassun.com/news/2013/jul/12/rain-lets-crews-attack-mount-charleston-wildfire-n/,12-07-2013,2013,7
5089,07-12-2013,,,United States,US,Colorado,2450,Laporte,4.00974,,40.6489,-105.1748,"(40.648899999999998, -105.1748)",Landslide,Mudslide,Small,Downpour,,,0,www.reporterherald.com,http://www.reporterherald.com/lifestyles/recreation/ci_23665938/mudslides-poudre-river-challenge-rafters-video,12-07-2013,2013,7
5090,07-12-2013,,,United States,US,West Virginia,51400,Charleston,5.79774,,38.4006,-81.6171,"(38.400599999999997, -81.617099999999994)",Landslide,Mudslide,Medium,Rain,,,0,www.dailymail.com,http://www.dailymail.com/News/201307120191,12-07-2013,2013,7
5104,7/14/13,,,United States,US,North Carolina,4051,Gamewell,9.34488,,35.9242,-81.6747,"(35.924199999999999, -81.674700000000001)",Landslide,Mudslide,Medium,Rain,,,0,www.wcnc.com,http://www.wcnc.com/news/local/Mudslide-closes-another-road-in-Caldwell-County-215438321.html,14-07-2013,2013,7
5105,7/15/13,Night,,United States,US,North Carolina,698,Newland,1.41898,,36.0748,-81.9243,"(36.074800000000003, -81.924300000000002)",Landslide,Landslide,Medium,Rain,,,0,www.goblueridge.net,http://www.goblueridge.net/news/20690-efforts-underway-to-assist-families-displaced-by-avery-co-landslide,15-07-2013,2013,7
5109,7/16/13,18:00:00,,United States,US,Colorado,1320,Mountain Village,10.80667,,37.9693,-107.9697,"(37.969299999999997, -107.9697)",Landslide,Mudslide,Medium,Rain,,,,www.montrosepress.com,http://www.montrosepress.com/news/mudslide-clean-up-takes-place-west-of-telluride/article_548403ae-06f3-11e3-989d-0019bb2963f4.html,16-07-2013,2013,7
5110,7/16/13,18:00:00,,United States,US,Colorado,1320,Mountain Village,15.04331,,37.9935,-108.0086,"(37.993499999999997, -108.0086)",Landslide,Mudslide,Medium,Downpour,,,0,www.telluridenews.com,http://www.telluridenews.com/articles/2013/07/21/news/doc51e9d47f2fcb2291167884.txt,16-07-2013,2013,7
5111,7/16/13,19:45:00,,United States,US,Utah,9555,Alpine,1.82493,,40.4678,-111.7679,"(40.467799999999997, -111.7679)",Landslide,Mudslide,Medium,Rain,,,0,m.sltrib.com,http://m.sltrib.com/sltrib/mobile3/56603919-219/tuesday-flooding-utah-national.html.csp,16-07-2013,2013,7
5113,7/16/13,Late night,,United States,US,Utah,47407,Lehi,1.7526,,40.4074,-111.8509,"(40.407400000000003, -111.8509)",Landslide,Mudslide,Small,Rain,,,0,www.heraldextra.com,http://www.heraldextra.com/news/local/north/alpine/popular-trail-closed-after-mudslide-damage/article_34910122-5d73-5a67-a8a3-d51345734501.html,16-07-2013,2013,7
5114,7/16/13,Late night,,United States,US,Utah,15523,Highland,5.27973,,40.4905,-111.7377,"(40.490499999999997, -111.7377)",Landslide,Mudslide,Small,Rain,,,0,www.heraldextra.com,http://www.heraldextra.com/news/local/north/alpine/popular-trail-closed-after-mudslide-damage/article_34910122-5d73-5a67-a8a3-d51345734501.html,16-07-2013,2013,7
5115,7/16/13,Night,,United States,US,Utah,1626,Ferron,21.43097,,38.9231,-111.2493,"(38.923099999999998, -111.24930000000001)",Landslide,Mudslide,Medium,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56603919-78/tuesday-flooding-utah-national.html.csp,16-07-2013,2013,7
5116,7/16/13,Night,,United States,US,Utah,15523,Highland,3.86093,,40.4788,-111.7448,"(40.4788, -111.7448)",Landslide,Mudslide,Small,Downpour,,,0,fox13now.com,http://fox13now.com/2013/07/17/burn-scars-cause-mudslide-concerns/,16-07-2013,2013,7
5121,7/17/13,16:00:00,,United States,US,Colorado,2826,Snowmass Village,27.54476,,39.0715,-107.1995,"(39.0715, -107.1995)",Landslide,Mudslide,Medium,Downpour,,,0,www.postindependent.com,http://www.postindependent.com/news/7358404-113/road-marble-county-gunnison,17-07-2013,2013,7
5124,7/17/13,,,United States,US,Montana,1271,West Yellowstone,51.55941,,45.0432,-110.732,"(45.043199999999999, -110.732)",Landslide,Mudslide,Medium,Downpour,,,0,www.kbzk.com,http://www.kbzk.com/news/crews-work-to-clear-highway-89-yellowstone-s-north-entrance-re-opens/#!prettyPhoto/0/,17-07-2013,2013,7
5125,7/18/13,Afternoon,,United States,US,Arizona,7247,Page,28.51122,,37.1629,-111.373,"(37.1629, -111.373)",Landslide,Debris flow,Medium,Downpour,,,0,www.washingtonpost.com,http://www.washingtonpost.com/blogs/capital-weather-gang/wp/2013/07/22/debris-loaded-flash-flood-tears-through-southern-utah-video/,18-07-2013,2013,7
5127,7/18/13,,,United States,US,Colorado,5858,Estes Park,13.74294,,40.3364,-105.6744,"(40.336399999999998, -105.67440000000001)",Landslide,Landslide,Medium,Rain,,,0,www.coloradoan.com,http://www.coloradoan.com/viewart/20130721/XPLORE/307210036/Xplore-briefs-RMNP-s-Fern-Lake-Trail-damaged-from-heavy-rain,18-07-2013,2013,7
5128,7/18/13,,SA,Colombia,CO,Caquetá,130337,Florencia,15.16116,,1.7417,-75.6568,"(1.7417, -75.656800000000004)",Landslide,Landslide,Medium,Downpour,,10,6,colombiareports.com,http://colombiareports.com/massive-landslide-hits-south-colombia-highway-6-confirmed-dead-26-missing/,18-07-2013,2013,7
5131,7/18/13,,,United States,US,Colorado,2692,Palisade,0.73594,,39.1168,-108.3523,"(39.116799999999998, -108.3523)",Landslide,Mudslide,Medium,Downpour,,,0,www.weather.com,http://www.weather.com/news/flash-flooding-mudslides-colorado-storm-20130719,18-07-2013,2013,7
5132,7/18/13,,,United States,US,Colorado,1027,Minturn,3.19723,,39.5672,-106.4031,"(39.5672, -106.40309999999999)",Landslide,Mudslide,Medium,Downpour,,,0,www.weather.com,http://www.weather.com/news/flash-flooding-mudslides-colorado-storm-20130719,18-07-2013,2013,7
5133,7/18/13,,,United States,US,Colorado,2826,Snowmass Village,27.05169,,39.0718,-107.1928,"(39.071800000000003, -107.19280000000001)",Landslide,Mudslide,Medium,Downpour,,,0,www.weather.com,http://www.weather.com/news/flash-flooding-mudslides-colorado-storm-20130719,18-07-2013,2013,7
5134,7/18/13,,,United States,US,Colorado,6427,Carbondale,24.70278,,39.1808,-107.2396,"(39.180799999999998, -107.2396)",Landslide,Mudslide,Medium,Downpour,,,0,www.weather.com,http://www.weather.com/news/flash-flooding-mudslides-colorado-storm-20130719,18-07-2013,2013,7
5137,7/19/13,,,United States,US,Arizona,4885,Eagar,39.22402,,33.7576,-109.2835,"(33.757599999999996, -109.2835)",Landslide,Landslide,Small,Downpour,,,0,www.therepublic.com,http://www.therepublic.com/view/story/2e001bda04b34311920a742c27d53b63/AZ--Campgrounds-Closed,19-07-2013,2013,7
5141,7/20/13,15:00:00,,United States,US,New Mexico,1770,Questa,4.75219,,36.6918,-105.544,"(36.691800000000001, -105.544)",Landslide,Mudslide,Medium,Rain,,,0,www.santafenewmexican.com,http://www.santafenewmexican.com/news/local_news/article_1dbade6d-b120-5bbf-a1ee-10bd1f14c69f.html,20-07-2013,2013,7
5156,7/22/13,Late morning,,United States,US,California,3583,Idyllwild,7.79933,,33.7165,-116.6396,"(33.716500000000003, -116.6396)",Landslide,Mudslide,Medium,Downpour,,,0,www.sbsun.com,http://www.sbsun.com/breakingnews/ci_23706105/mountain-fire-personnel-reduced-but-mudslide-concerns-remain,22-07-2013,2013,7
5172,7/23/13,,,United States,US,Pennsylvania,28386,Monroeville,1.19691,,40.4213,-79.774,"(40.421300000000002, -79.774000000000001)",Landslide,Landslide,Small,Rain,,,0,triblive.com,http://triblive.com/neighborhoods/yourmckeesport/yourmckeesportmore/4441233-74/road-closed-mcclintock#axzz2q8mXcpRW,23-07-2013,2013,7
5173,7/23/13,,,United States,US,Pennsylvania,28386,Monroeville,1.67287,,40.4252,-79.8071,"(40.425199999999997, -79.807100000000005)",Landslide,Landslide,Small,Rain,,,0,triblive.com,http://triblive.com/neighborhoods/yourmckeesport/yourmckeesportmore/4441233-74/road-closed-mcclintock#axzz2q8mXcpRW,23-07-2013,2013,7
5174,7/23/13,,,United States,US,Pennsylvania,7862,White Oak,1.50672,,40.3493,-79.8003,"(40.349299999999999, -79.800299999999993)",Landslide,Landslide,Small,Downpour,,,0,triblive.com,http://triblive.com/neighborhoods/yourmckeesport/yourmckeesportmore/4441233-74/road-closed-mcclintock#axzz2q8mXcpRW,23-07-2013,2013,7
5175,7/23/13,,,United States,US,Pennsylvania,7862,White Oak,1.8001,,40.3444,-79.79,"(40.3444, -79.790000000000006)",Landslide,Landslide,Small,Downpour,,,0,triblive.com,http://triblive.com/neighborhoods/yourmckeesport/yourmckeesportmore/4441233-74/road-closed-mcclintock#axzz2q8mXcpRW,23-07-2013,2013,7
5185,7/24/13,,,United States,US,Ohio,1592,Powhatan Point,21.79988,,39.7447,-80.6094,"(39.744700000000002, -80.609399999999994)",Landslide,Mudslide,Small,Downpour,,,,www.wvgazette.com,http://www.wvgazette.com/News/201307250041,24-07-2013,2013,7
5186,7/24/13,,,United States,US,West Virginia,1779,Logan,5.91065,,37.8228,-81.9348,"(37.822800000000001, -81.934799999999996)",Landslide,Landslide,Medium,Downpour,,,,www.wvgazette.com,http://www.wvgazette.com/News/201307250041,24-07-2013,2013,7
5188,7/25/13,04:55:00,,United States,US,Ohio,1592,Powhatan Point,7.63247,,39.8033,-80.7651,"(39.8033, -80.765100000000004)",Landslide,Mudslide,Medium,Rain,,,0,www.wtrf.com,http://www.wtrf.com/story/22928468/first-on-wtrfcom-part-of-fish-creek-road-shut-down-due-to-massive-rock-and-mud-slide,25-07-2013,2013,7
5190,7/25/13,10:00:00,,United States,US,West Virginia,1554,Chesapeake,7.84336,,38.2213,-81.4467,"(38.221299999999999, -81.446700000000007)",Landslide,Landslide,Small,Downpour,,,0,www.wvgazette.com,http://www.wvgazette.com/News/201307250041,25-07-2013,2013,7
5191,7/25/13,15:25:00,,United States,US,Colorado,2450,Laporte,13.16549,,40.6937,-105.2659,"(40.6937, -105.2659)",Landslide,Mudslide,Small,Downpour,,,0,www.thedenverchannel.com,http://www.thedenverchannel.com/news/local-news/mudslide-briefly-closes-hwy-14,25-07-2013,2013,7
5192,7/25/13,15:30:00,SA,Colombia,CO,Huila,3942,Áquira,3.14201,,2.6752,-75.6447,"(2.6751999999999998, -75.6447)",Landslide,Rockfall,Medium,Rain,,,5,english.cri.cn,http://english.cri.cn/6966/2013/07/27/2702s778346.htm,25-07-2013,2013,7
5212,7/27/13,Night,,United States,US,North Carolina,40010,Hickory,0.9757,,35.7244,-81.3408,"(35.724400000000003, -81.340800000000002)",Landslide,Mudslide,Small,Rain,,,0,www.wsoctv.com,http://www.wsoctv.com/news/news/local/hickory-family-displaced-saturday-due-mudslide/nY53M/,27-07-2013,2013,7
5216,7/27/13,,,United States,US,North Carolina,2112,Millers Creek,17.74135,,36.2204,-81.4311,"(36.220399999999998, -81.431100000000001)",Landslide,Landslide,Medium,Rain,,,,www.journalpatriot.com,http://www.journalpatriot.com/news/article_ac204dd6-4184-11e3-89ad-0019bb30f31a.html,27-07-2013,2013,7
5219,7/28/13,06:15:00,,United States,US,Colorado,2450,Laporte,19.55437,,40.6875,-105.3546,"(40.6875, -105.3546)",Landslide,Mudslide,Medium,Downpour,,,,www.9news.com,http://www.9news.com/news/article/347464/188/Mudslides-prompt-closure-of-Poudre-Canyon,28-07-2013,2013,7
5221,7/28/13,17:15:00,,United States,US,Colorado,2450,Laporte,12.14412,,40.6124,-105.2801,"(40.612400000000001, -105.2801)",Landslide,Mudslide,Medium,Downpour,,,,www.9news.com,http://www.9news.com/news/article/347464/188/Mudslides-prompt-closure-of-Poudre-Canyon,28-07-2013,2013,7
5229,7/28/13,,,United States,US,Colorado,1451,Paonia,2.33014,,38.8815,-107.6129,"(38.881500000000003, -107.6129)",Landslide,Debris flow,Small,Downpour,,,0,www.merchantherald.com,http://www.merchantherald.com/fire-mountain-canal-turned-off-while-mudslide-cleared/,28-07-2013,2013,7
5242,7/31/13,Night,,United States,US,Georgia,3684,Jasper,5.0514,,34.5117,-84.444,"(34.511699999999998, -84.444000000000003)",Landslide,Mudslide,Medium,Rain,,,,www.cbsatlanta.com,http://www.cbsatlanta.com/story/22987972/flash-flood-warning-mudslide-in,31-07-2013,2013,7
5243,7/31/13,Night,,United States,US,Georgia,3684,Jasper,4.33442,,34.463,-84.4759,"(34.463000000000001, -84.475899999999996)",Landslide,Mudslide,Medium,Rain,,,,www.cbsatlanta.com,http://www.cbsatlanta.com/story/22987972/flash-flood-warning-mudslide-in,31-07-2013,2013,7
5245,08-01-2013,Early morning,,United States,US,Alabama,15326,Fairhope,0.73828,,30.5279,-87.9085,"(30.527899999999999, -87.908500000000004)",Landslide,Landslide,Small,Rain,,,0,www.local15tv.com,http://www.local15tv.com/template/cgi-bin/archived.pl?type=basic&file=/shared/news/features/top-stories/stories/archive/2013/08/cS7WWUwb.xml#.UtBBHvRDt8E,01-08-2013,2013,8
5246,08-01-2013,Early morning,,Panama,PA,Colón,3302,Margarita,0.7674,,9.3248,-79.8867,"(9.3247999999999998, -79.886700000000005)",Landslide,Mudslide,Medium,Downpour,,,4,www.newsroompanama.com,http://www.newsroompanama.com/panama/6145-one-dead-three-missing-in-colon-landslide.html,01-08-2013,2013,8
5248,08-01-2013,,,United States,US,Utah,3260,Mount Pleasant,26.0676,,39.5166,-111.1548,"(39.516599999999997, -111.15479999999999)",Landslide,Mudslide,Small,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56678877-78/county-emery-milepost-road.html.csp,01-08-2013,2013,8
5249,08-01-2013,,,United States,US,Utah,3260,Mount Pleasant,25.7509,,39.5366,-111.1562,"(39.5366, -111.1562)",Landslide,Debris flow,Small,Rain,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56678877-78/county-emery-milepost-road.html.csp,01-08-2013,2013,8
5299,08-09-2013,Night,,United States,US,Colorado,4992,Manitou Springs,1.60621,,38.854,-104.9342,"(38.853999999999999, -104.9342)",Landslide,Debris flow,Medium,Rain,,,1,www.theepochtimes.com,http://www.theepochtimes.com/n3/263911-flood-brings-mudslide-to-area-ravaged-by-wildfire/?photo=2,09-08-2013,2013,8
5318,8/13/13,16:58:00,,United States,US,Kentucky,1706,Coal Run Village,10.79203,,37.4598,-82.6605,"(37.459800000000001, -82.660499999999999)",Landslide,Mudslide,Small,Downpour,,,0,www.wkyt.com,http://www.wkyt.com/news/headlines/219355901.html,13-08-2013,2013,8
5319,8/13/13,Afternoon,,United States,US,West Virginia,5366,New Martinsville,24.21776,,39.6926,-80.5823,"(39.692599999999999, -80.582300000000004)",Landslide,Landslide,Small,Downpour,,,0,www.ohio.com,http://www.ohio.com/blogs/drilling/ohio-utica-shale-1.291290/markwest-offers-update-on-w-va-landslide-repairs-under-way-1.432966,13-08-2013,2013,8
5345,8/17/13,,,United States,US,Alabama,9015,Andalusia,1.69766,,31.3077,-86.5011,"(31.307700000000001, -86.501099999999994)",Landslide,Landslide,Small,Tropical cyclone,Utor,,,www.andalusiastarnews.com,http://www.andalusiastarnews.com/2013/08/24/kudos-to-volunteers-employees/,17-08-2013,2013,8
5350,8/18/13,Afternoon,,United States,US,Nevada,24085,Summerlin South,23.60286,,36.2423,-115.5421,"(36.2423, -115.5421)",Landslide,Debris flow,Medium,Downpour,,,0,www.mynews3.com,http://www.mynews3.com/content/news/story/Kyle-Canyon-debris-flows-wildfire/9j4oCNRJjEiUUG6WT6IVeA.cspx,18-08-2013,2013,8
5351,8/18/13,Afternoon,,United States,US,Nevada,36441,Pahrump,31.0066,,36.2566,-115.6442,"(36.256599999999999, -115.6442)",Landslide,Debris flow,Medium,Downpour,,,0,www.mynews3.com,http://www.mynews3.com/content/news/story/Kyle-Canyon-debris-flows-wildfire/9j4oCNRJjEiUUG6WT6IVeA.cspx,18-08-2013,2013,8
5385,8/22/13,23:30:00,,United States,US,Utah,9555,Alpine,1.96154,,40.4679,-111.765,"(40.4679, -111.765)",Landslide,Mudslide,Medium,Downpour,,,0,www.heraldextra.com,http://www.heraldextra.com/news/local/north/alpine/mudslide-damages-alpine-home-more-flooding-possible/article_dd7d2f20-ff7f-5d6e-9083-55fb55b237c7.html,22-08-2013,2013,8
5387,8/23/13,10:00:00,,United States,US,Pennsylvania,1048,Bear Rocks,3.0665,,40.1504,-79.4592,"(40.150399999999998, -79.459199999999996)",Landslide,Mudslide,Medium,Downpour,,,0,triblive.com,http://triblive.com/news/adminpage/4581984-74/mudslide-traffic-caused#axzz2pFi1N5kq,23-08-2013,2013,8
5389,8/23/13,Afternoon,,United States,US,Idaho,54255,Pocatello,0.57038,,42.8729,-112.4389,"(42.872900000000001, -112.4389)",Landslide,Mudslide,Medium,Downpour,,,0,www.idahopress.com,http://www.idahopress.com/heavy-rain-floods-pocatello-homes-businesses/article_ce999b90-0c7a-11e3-8751-001a4bcf887a.html,23-08-2013,2013,8
5390,8/23/13,Morning,,United States,US,Utah,2129,Huntington,22.93764,,39.4714,-111.1546,"(39.471400000000003, -111.1546)",Landslide,Debris flow,Medium,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56773292-78/alpine-debris-seeley-2012.html.csp,23-08-2013,2013,8
5397,8/24/13,,,United States,US,Tennessee,12714,Soddy-Daisy,5.71688,,35.2865,-85.1789,"(35.286499999999997, -85.178899999999999)",Landslide,Mudslide,Small,Rain,,,0,ctvols.blogspot.com,http://ctvols.blogspot.com/2013/09/soddy-gorge-landslide.html,24-08-2013,2013,8
5400,8/25/13,18:00:00,,United States,US,California,3552,Morongo Valley,1.82682,,34.0588,-116.5671,"(34.058799999999998, -116.5671)",Landslide,Mudslide,Medium,Tropical cyclone,Ivo,,0,redlands.patch.com,http://redlands.patch.com/groups/breaking-news/p/remnants-of-ivo-storm-cells-unleash-mud-flow-in-morongo-valley-highway-62-closed,25-08-2013,2013,8
5403,8/26/13,20:20:00,,Mexico,MX,Veracruz-Llave,30607,Coatzintla,1.52983,,20.5004,-97.4647,"(20.500399999999999, -97.464699999999993)",Landslide,Landslide,Medium,Tropical cyclone,Fernand,,3,www.cbc.ca,http://www.cbc.ca/news/world/mexico-storm-related-landslides-kill-13-1.1370491,26-08-2013,2013,8
5405,8/26/13,,,Mexico,MX,Veracruz-Llave,15800,Altotonga,2.85382,,19.7906,-97.2428,"(19.790600000000001, -97.242800000000003)",Landslide,Landslide,Medium,Tropical cyclone,Fernand,,1,www.cbc.ca,http://www.cbc.ca/news/world/mexico-storm-related-landslides-kill-13-1.1370491,26-08-2013,2013,8
5406,8/26/13,,,Mexico,MX,Veracruz-Llave,3198,Yecuatla,3.7316,,19.8413,-96.8005,"(19.8413, -96.8005)",Landslide,Landslide,Medium,Downpour,,,9,www.cbc.ca,http://www.cbc.ca/news/world/mexico-storm-related-landslides-kill-13-1.1370491,26-08-2013,2013,8
5408,8/27/13,,,Costa Rica,CR,Alajuela,1015,Sabanilla,4.87432,,10.1181,-84.2146,"(10.1181, -84.214600000000004)",Landslide,Landslide,Medium,Downpour,,,,insidecostarica.com,http://insidecostarica.com/2013/08/28/flooding-and-landslides-after-heavy-downpours-across-the-country/,27-08-2013,2013,8
5411,8/28/13,Night,,United States,US,Colorado,2325,Telluride,9.89859,,37.8943,-107.7138,"(37.894300000000001, -107.71380000000001)",Landslide,Rockfall,Medium,Downpour,,,0,gazette.com,http://gazette.com/sunrise-red-mountain-pass-back-open-after-mudslide/article/1505511,28-08-2013,2013,8
5415,8/29/13,00:05:00,,Honduras,HN,Cortés,1146,Los Caminos,3.53737,,14.951,-87.9338,"(14.951000000000001, -87.933800000000005)",Landslide,Landslide,Medium,Downpour,,2,6,www.reuters.com,http://www.reuters.com/article/2013/08/29/us-honduras-landslide-idUSBRE97S0SI20130829,29-08-2013,2013,8
5418,8/29/13,Afternoon,,United States,US,Idaho,3112,Salmon,26.56626,,45.3871,-114.0541,"(45.387099999999997, -114.05410000000001)",Landslide,Debris flow,Medium,Downpour,,,0,www.ravallirepublic.com,http://www.ravallirepublic.com/news/local/article_5d116624-11cf-11e3-9b6e-0019bb2963f4.html,29-08-2013,2013,8
5419,8/30/13,Afternoon,,United States,US,California,29603,Banning,9.26566,,33.8426,-116.8648,"(33.842599999999997, -116.8648)",Landslide,Debris flow,Medium,Downpour,,,0,banning-beaumont.patch.com,http://banning-beaumont.patch.com/groups/police-and-fire/p/black-flood-man-describes-front-end-of-postfire-debris-flow-in-poppet-flats,30-08-2013,2013,8
5420,8/30/13,Night,,United States,US,Nevada,36441,Pahrump,18.54588,,36.1054,-115.8215,"(36.105400000000003, -115.8215)",Landslide,Mudslide,Medium,Rain,,,0,elkodaily.com,http://elkodaily.com/news/mud-slide-closes-highway-between-vegas-pahrump/article_61f2079c-127a-11e3-8525-001a4bcf887a.html,30-08-2013,2013,8
5432,09-02-2013,20:30:00,,United States,US,Utah,7979,Mapleton,33.45684,,39.9638,-111.2517,"(39.963799999999999, -111.2517)",Landslide,Mudslide,Medium,Downpour,,,0,www.sunad.com,http://www.sunad.com/index.php?tier=1&poll=292&cookies=wp292&wp292=1&tier=1&article_id=29106&vote=1200&x=25&y=7,02-09-2013,2013,9
5433,09-02-2013,20:30:00,,United States,US,Utah,7979,Mapleton,34.35735,,39.9575,-111.2445,"(39.957500000000003, -111.2445)",Landslide,Mudslide,Medium,Downpour,,,0,www.sunad.com,http://www.sunad.com/index.php?tier=1&poll=292&cookies=wp292&wp292=1&tier=1&article_id=29106&vote=1200&x=25&y=7,02-09-2013,2013,9
5434,09-02-2013,20:30:00,,United States,US,Utah,7979,Mapleton,34.82356,,39.9565,-111.2388,"(39.956499999999998, -111.2388)",Landslide,Mudslide,Medium,Downpour,,,0,www.sunad.com,http://www.sunad.com/index.php?tier=1&poll=292&cookies=wp292&wp292=1&tier=1&article_id=29106&vote=1200&x=25&y=7,02-09-2013,2013,9
5435,09-02-2013,evening,,United States,US,Utah,2129,Huntington,13.94274,,39.4402,-111.0337,"(39.440199999999997, -111.0337)",Landslide,Mudslide,Medium,Downpour,,,0,www.sunad.com,http://www.sunad.com/index.php?tier=1&poll=292&cookies=wp292&wp292=1&tier=1&article_id=29106&vote=1200&x=25&y=7,02-09-2013,2013,9
5436,09-02-2013,evening,,United States,US,Utah,3276,Manti,1.65946,,39.2535,-111.6396,"(39.253500000000003, -111.6396)",Landslide,Mudslide,Medium,Downpour,,,0,www.sunad.com,http://www.sunad.com/index.php?tier=1&poll=292&cookies=wp292&wp292=1&tier=1&article_id=29106&vote=1200&x=25&y=7,02-09-2013,2013,9
5440,09-02-2013,Night,,United States,US,Idaho,7960,Hailey,2.19542,,43.5097,-114.3388,"(43.509700000000002, -114.33880000000001)",Landslide,Mudslide,Small,Downpour,,,0,www.kmvt.com,http://www.kmvt.com/news/local/Wood-River-Animal-Shelter--222705131.html,02-09-2013,2013,9
5451,09-05-2013,18:30:00,,United States,US,Idaho,485,Idaho City,38.48521,,44.1144,-116.1053,"(44.114400000000003, -116.1053)",Landslide,Mudslide,Medium,Downpour,,,0,www.idahostatesman.com,http://www.idahostatesman.com/2013/09/07/2748105/idaho-55-set-to-reopen-tonight.html,05-09-2013,2013,9
5474,09-06-2013,,,United States,US,California,1502,Julian,10.67044,,33.1697,-116.565,"(33.169699999999999, -116.565)",Landslide,Mudslide,Medium,Downpour,,,0,www.nbcsandiego.com,http://www.nbcsandiego.com/news/local/Mudslide-Prompts-Road--222738621.html,06-09-2013,2013,9
5475,09-07-2013,00:13:00,,Guatemala,GT,San Marcos,8164,Pajapita,0.96647,,14.7254,-92.0335,"(14.7254, -92.033500000000004)",Landslide,Landslide,Large,Earthquake,,,0,www.chinapost.com.tw,http://www.chinapost.com.tw/international/americas/2013/09/09/388474/Power-outages.htm,07-09-2013,2013,9
5477,09-07-2013,Afternoon,,United States,US,Utah,9796,Cedar Hills,2.3713,,40.4336,-111.7471,"(40.433599999999998, -111.7471)",Landslide,Debris flow,Medium,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56851181-78/cave-park-rain-debris.html.csp,07-09-2013,2013,9
5478,09-07-2013,Afternoon,,United States,US,Utah,15523,Highland,5.49158,,40.4431,-111.7061,"(40.443100000000001, -111.70610000000001)",Landslide,Debris flow,Medium,Downpour,,,0,www.sltrib.com,http://www.sltrib.com/sltrib/news/56851181-78/cave-park-rain-debris.html.csp,07-09-2013,2013,9
5479,09-07-2013,evening,,United States,US,Utah,15523,Highland,3.0622,,40.4733,-111.751,"(40.473300000000002, -111.751)",Landslide,Debris flow,Small,Downpour,,,0,www.heraldextra.com,http://www.heraldextra.com/news/local/north/alpine/alpine-furiously-preparing-for-more-rain/article_b1e25043-2521-5538-b728-6dc8fce8dd59.html,07-09-2013,2013,9
5481,09-07-2013,,,United States,US,Utah,112488,Provo,2.97871,,40.2464,-111.6276,"(40.246400000000001, -111.6276)",Landslide,Landslide,Medium,Downpour,,,0,www.upi.com,http://www.upi.com/Top_News/US/2013/09/08/Storm-triggers-mudslide-flooding-in-Utah/UPI-49841378655622/?spt=hs&or=tn,07-09-2013,2013,9
5483,09-08-2013,16:45:00,,United States,US,Idaho,5204,Preston,19.50083,,42.2322,-111.7272,"(42.232199999999999, -111.7272)",Landslide,Landslide,Medium,Downpour,,,0,www.kpvi.com,http://www.kpvi.com/content/news/local/story/Flash-Flooding-Mink-Creek/4DaA0ixXoEGheuzxwpF0HQ.cspx,08-09-2013,2013,9
5486,09-09-2013,Night,,Mexico,MX,Veracruz-Llave,12920,Heroica Coscomatepec de Bravo,0.09971,,19.0719,-97.0474,"(19.071899999999999, -97.047399999999996)",Landslide,Landslide,Medium,Downpour,,2,14,infosurhoy.com,http://infosurhoy.com/en_GB/articles/saii/newsbriefs/2013/09/12/newsbrief-03,09-09-2013,2013,9
5489,09-10-2013,07:30:00,,United States,US,Arizona,65870,Flagstaff,7.39122,,35.2588,-111.6179,"(35.258800000000001, -111.61790000000001)",Landslide,Landslide,Medium,Rain,,1,0,azdailysun.com,http://azdailysun.com/news/local/landslide-injures-man-on-elden/article_b614c870-1aa2-11e3-bce1-0019bb2963f4.html,10-09-2013,2013,9
5496,09-11-2013,Night,,United States,US,Utah,3260,Mount Pleasant,24.76989,,39.5459,-111.1673,"(39.545900000000003, -111.1673)",Landslide,Rockfall,Medium,Downpour,,,0,www.ksl.com,http://www.ksl.com/?sid=26822801&nid=148&s_cid=rss-extlink,11-09-2013,2013,9
5497,09-11-2013,Night,,United States,US,Utah,33433,Cottonwood Heights,5.23498,,40.6217,-111.7484,"(40.621699999999997, -111.7484)",Landslide,Mudslide,Medium,Downpour,,,0,www.ksl.com,http://www.ksl.com/?sid=26822801&nid=148&s_cid=rss-extlink,11-09-2013,2013,9
5498,09-11-2013,Night,,United States,US,Utah,1470,Orangeville,12.9509,,39.2751,-111.1903,"(39.275100000000002, -111.19029999999999)",Landslide,Debris flow,Medium,Downpour,,,0,www.ksl.com,http://www.ksl.com/?sid=26822801&nid=148&s_cid=rss-extlink,11-09-2013,2013,9
5501,09-12-2013,01:00:00,,United States,US,Colorado,97385,Boulder,15.39663,,40.1192,-105.3896,"(40.119199999999999, -105.3896)",Landslide,Landslide,Very_large,Rain,,,3,news.yahoo.com,http://news.yahoo.com/landslides-scar-colorado-major-flood-175835064.html,12-09-2013,2013,9
